# 1: T (2,3,4): Pressure force (5,6,7): Viscous force (8,9,10): Pressure moment (11,12,13): Viscous moment
0.0420408 0.151193 -0.142242 0 0.0229164 0.0181877 0 0 0 -1.08723e-10 0 0 -0.00708935
0.042449 0.151751 -0.144067 0 0.0227301 0.0181248 0 0 0 -1.08849e-10 0 0 -0.0070501
0.0428571 0.144942 -0.125288 0 0.0225319 0.0181353 0 0 0 -1.11976e-10 0 0 -0.00700842
0.0432653 0.157282 -0.147739 0 0.0223493 0.0180773 0 0 0 -1.128e-10 0 0 -0.00705184
0.0436735 0.147194 -0.138411 0 0.0221564 0.0180302 0 0 0 -1.08722e-10 0 0 -0.00686844
0.0440816 0.154763 -0.153208 0 0.0219735 0.0179149 0 0 0 -1.14606e-10 0 0 -0.00696126
0.0444898 0.153206 -0.13861 0 0.0218114 0.0178706 0 0 0 -1.10458e-10 0 0 -0.00683269
0.044898 0.142614 -0.143422 0 0.0215858 0.0178197 0 0 0 -1.10356e-10 0 0 -0.0068219
0.0453061 0.147202 -0.118126 0 0.0213989 0.0178509 0 0 0 -1.18609e-10 0 0 -0.0069213
0.0457143 0.158499 -0.156601 0 0.0212657 0.0177275 0 0 0 -1.16116e-10 0 0 -0.00682576
0.0461224 0.155879 -0.143129 0 0.0211207 0.0176647 0 0 0 -1.09081e-10 0 0 -0.00664138
0.0465306 0.15662 -0.14569 0 0.0209768 0.017594 0 0 0 -1.10345e-10 0 0 -0.00665196
0.0469388 0.156966 -0.143792 0 0.0208342 0.0175302 0 0 0 -1.10186e-10 0 0 -0.00661319
0.0473469 0.157652 -0.144264 0 0.0206953 0.0174655 0 0 0 -1.10571e-10 0 0 -0.00658003
0.0477551 0.158259 -0.144151 0 0.0205594 0.0174016 0 0 0 -1.10719e-10 0 0 -0.00654172
0.0481633 0.158895 -0.144193 0 0.0204266 0.0173379 0 0 0 -1.10757e-10 0 0 -0.00650465
0.0485714 0.159517 -0.144307 0 0.0202967 0.0172742 0 0 0 -1.10736e-10 0 0 -0.00646718
0.0489796 0.160131 -0.144241 0 0.0201695 0.0172111 0 0 0 -1.11729e-10 0 0 -0.00643
0.0493878 0.160714 -0.144444 0 0.0200468 0.0171431 0 0 0 -1.11278e-10 0 0 -0.00639326
0.0497959 0.16137 -0.144538 0 0.019926 0.0170798 0 0 0 -1.11422e-10 0 0 -0.00635687
0.0502041 0.157011 -0.149305 0 0.0197758 0.0169836 0 0 0 -1.08661e-10 0 0 -0.00631923
0.0506122 0.158339 -0.158353 0 0.0196438 0.0168703 0 0 0 -1.15095e-10 0 0 -0.00636472
0.0510204 0.164999 -0.138913 0 0.0195439 0.016838 0 0 0 -1.15403e-10 0 0 -0.00631177
0.0514286 0.163559 -0.144915 0 0.0194406 0.0167747 0 0 0 -1.10242e-10 0 0 -0.00616712
0.0518367 0.164364 -0.143817 0 0.0193333 0.0167196 0 0 0 -1.11252e-10 0 0 -0.00617061
0.0522449 0.164974 -0.145039 0 0.0192281 0.0166576 0 0 0 -1.1092e-10 0 0 -0.0061314
0.0526531 0.165474 -0.14489 0 0.0191254 0.0165962 0 0 0 -1.10907e-10 0 0 -0.00609581
0.0530612 0.166085 -0.145121 0 0.0190252 0.0165342 0 0 0 -1.1092e-10 0 0 -0.00606223
0.0534694 0.165685 -0.140886 0 0.0189276 0.0164959 0 0 0 -1.09871e-10 0 0 -0.00602635
0.0538776 0.164602 -0.140751 0 0.0188095 0.0164359 0 0 0 -1.10537e-10 0 0 -0.00601036
0.0542857 0.171716 -0.147836 0 0.0187365 0.0163593 0 0 0 -1.12153e-10 0 0 -0.00600694
0.0546939 0.1671 -0.145044 0 0.0186376 0.0162981 0 0 0 -1.05351e-10 0 0 -0.00583546
0.055102 0.169586 -0.145161 0 0.0185506 0.0162352 0 0 0 -1.09816e-10 0 0 -0.00591351
